year,reef,in/out,position,core,top/bot,total mass,sample mass,hydro 40sec,temp 40sec,hydro 2hr,temp 2hr,cor. 40sec,temp.cor. 40sec,cor. 2hr,temp.cor. 2hr,sand,silt,clay,grain,percent
2,3,IN,0,3,Top,29.59,29.59,24.0,13.3,15.0,16.0,20.500,18.090,11.500,10.061,38.8644,27.1335,34.0020,silt,27.1335
2,3,IN,0,4,Top,27.75,27.75,23.0,12.8,14.0,15.6,19.500,16.910,10.500,8.917,39.0625,28.8030,32.1345,silt,28.8030
2,3,IN,0,5,Top,50.95,50.95,27.0,12.6,15.5,15.6,23.500,20.838,12.000,10.417,59.1006,20.4532,20.4462,silt,20.4532
2,3,IN,0,1,Bot,116.80,50.41,31.0,12.7,19.0,15.6,27.500,24.874,15.500,13.917,50.6562,21.7355,27.6083,silt,21.7355
2,3,IN,0,2,Bot,105.60,50.78,32.0,12.7,18.0,15.6,28.500,25.874,14.500,12.917,49.0465,25.5157,25.4378,silt,25.5157
2,3,IN,0,3,Bot,114.60,50.79,35.0,12.6,20.0,15.5,31.500,28.838,16.500,14.881,43.2207,27.4796,29.2998,silt,27.4796
2,3,IN,0,4,Bot,106.30,50.08,35.0,12.6,20.0,15.6,31.500,28.838,16.500,14.917,42.4157,27.7973,29.7870,silt,27.7973
2,3,IN,0,5,Bot,119.90,50.36,28.5,12.6,16.5,15.5,25.000,22.338,13.000,11.381,55.6429,21.7571,22.6000,silt,21.7571
2,3,IN,12,1,Top,41.18,41.18,27.0,12.6,16.5,15.5,23.500,20.838,13.000,11.381,49.3972,22.9647,27.6381,silt,22.9647
2,3,IN,12,2,Top,41.38,41.38,25.5,12.6,15.5,15.3,22.000,19.338,12.000,10.309,53.2667,21.8193,24.9140,silt,21.8193
2,3,IN,12,3,Top,30.37,30.37,22.0,12.5,14.0,15.3,18.500,15.802,10.500,8.809,47.9676,23.0255,29.0069,silt,23.0255
2,3,IN,12,4,Top,33.23,33.23,23.5,12.5,14.5,15.3,20.000,17.302,11.000,9.309,47.9318,24.0531,28.0151,silt,24.0531
2,3,IN,12,5,Top,38.20,38.20,26.0,12.5,15.5,15.4,22.500,19.802,12.000,10.345,48.1616,24.7562,27.0821,silt,24.7562
2,3,IN,12,1,Bot,127.20,50.17,33.0,12.6,20.0,15.3,29.500,26.838,16.500,14.809,46.5054,23.9761,29.5185,silt,23.9761
2,3,IN,12,2,Bot,116.20,50.23,37.0,12.7,21.5,15.5,33.500,30.874,18.000,16.381,38.5344,28.8530,32.6127,silt,28.8530
2,3,IN,12,3,Bot,101.10,50.06,34.0,12.7,20.0,15.4,30.500,27.874,16.500,14.845,44.3184,26.0264,29.6552,silt,26.0264
2,3,IN,12,4,Bot,134.20,50.38,30.0,12.9,18.0,15.5,26.500,23.946,14.500,12.881,52.4690,21.9626,25.5684,silt,21.9626
2,3,IN,12,5,Bot,105.10,50.05,36.0,13.0,21.0,15.6,32.500,29.982,17.500,15.917,40.0957,28.1015,31.8028,silt,28.1015
2,3,IN,19,1,Top,36.06,36.06,26.0,14.5,14.0,16.9,22.500,20.522,10.500,9.385,43.0903,30.8839,26.0259,silt,30.8839
2,3,IN,19,2,Top,32.79,32.79,24.5,14.5,15.0,16.8,21.000,19.022,11.500,10.349,41.9895,26.4492,31.5613,silt,26.4492
2,3,IN,19,3,Top,33.30,33.30,29.0,14.6,17.5,16.9,25.500,23.558,14.000,12.885,29.2564,32.0501,38.6935,silt,32.0501
2,3,IN,19,4,Top,32.93,32.93,25.0,13.8,15.0,16.5,21.500,19.270,11.500,10.241,41.4824,27.4182,31.0995,silt,27.4182
2,3,IN,19,5,Top,39.82,39.82,26.5,13.9,15.5,16.6,23.000,20.806,12.000,10.777,47.7503,25.1854,27.0643,silt,25.1854
2,3,IN,19,1,Bot,106.30,50.18,36.5,14.0,21.0,16.6,33.000,30.842,17.500,16.277,38.5377,29.0251,32.4373,silt,29.0251
2,3,IN,19,2,Bot,125.30,50.24,34.0,13.7,19.0,16.5,30.500,28.234,15.500,14.241,43.8020,27.8520,28.3460,silt,27.8520
2,3,IN,19,3,Bot,114.80,50.11,37.5,13.8,20.0,16.4,34.000,31.770,16.500,15.205,36.5998,33.0568,30.3434,silt,33.0568
2,3,IN,19,4,Bot,130.90,50.41,31.5,13.7,18.5,16.5,28.000,25.734,15.000,13.741,48.9508,23.7906,27.2586,silt,23.7906
2,3,IN,19,5,Bot,110.20,50.33,34.0,13.6,19.0,16.5,30.500,28.198,15.500,14.241,43.9739,27.7307,28.2954,silt,27.7307
2,3,IN,27,1,Top,38.57,38.57,29.5,13.6,16.5,16.3,26.000,23.698,13.000,11.669,38.5587,31.1870,30.2544,silt,31.1870
2,3,IN,27,2,Top,44.26,44.26,28.0,13.8,16.0,16.5,24.500,22.270,12.500,11.241,49.6840,24.9182,25.3978,silt,24.9182
2,3,IN,27,3,Top,43.59,43.59,29.5,13.7,16.0,16.3,26.000,23.734,12.500,11.169,45.5520,28.8249,25.6231,silt,28.8249
2,3,IN,27,4,Top,43.20,43.20,30.0,13.7,16.5,16.3,26.500,24.234,13.000,11.669,43.9030,29.0851,27.0118,silt,29.0851
2,3,IN,27,5,Top,33.99,33.99,26.0,13.8,16.0,16.4,22.500,20.270,12.500,11.205,40.3652,26.6690,32.9658,silt,26.6690
2,3,IN,27,1,Bot,121.20,50.40,33.5,13.9,19.0,16.3,30.000,27.806,15.500,14.169,44.8297,27.0570,28.1133,silt,27.0570
2,3,IN,27,2,Bot,118.20,50.30,32.0,14.0,19.0,16.6,28.500,26.342,15.500,14.277,47.6306,23.9856,28.3837,silt,23.9856
2,3,IN,27,3,Bot,104.50,50.05,35.5,14.0,19.5,16.6,32.000,29.842,16.000,14.777,40.3760,30.0995,29.5245,silt,30.0995
2,3,IN,27,4,Bot,112.70,50.49,35.0,14.0,22.0,16.5,31.500,29.342,18.500,17.241,41.8859,23.9666,34.1475,silt,23.9666
2,3,IN,27,5,Bot,135.30,50.89,32.5,14.1,18.5,16.5,29.000,26.878,15.000,13.741,47.1846,25.8140,27.0015,silt,25.8140
2,3,OUT,0,1,Top,43.54,43.54,25.5,15.3,14.0,17.3,22.500,20.809,11.000,10.029,52.2062,24.7602,23.0336,silt,24.7602
2,3,OUT,0,2,Top,36.87,36.87,25.5,15.3,15.0,17.4,22.500,20.809,12.000,11.065,43.5600,26.4297,30.0103,silt,26.4297
2,3,OUT,0,3,Top,37.95,37.95,26.0,15.3,15.5,17.4,23.000,21.309,12.500,11.565,43.8487,25.6775,30.4737,silt,25.6775
2,3,OUT,0,4,Top,41.30,41.30,26.5,14.9,15.0,17.1,23.500,21.666,12.000,10.957,47.5411,25.9290,26.5300,silt,25.9290
2,3,OUT,0,5,Top,44.00,44.00,24.0,14.9,13.5,17.3,21.000,19.166,10.500,9.529,56.4420,21.9016,21.6564,silt,21.9016
2,3,OUT,0,1,Bot,117.90,50.66,33.0,15.0,19.0,17.1,30.000,28.202,16.000,14.957,44.3318,26.1442,29.5240,silt,26.1442
2,3,OUT,0,2,Bot,98.40,50.31,35.0,14.8,18.0,17.1,32.000,30.130,15.000,13.957,40.1122,32.1461,27.7417,silt,32.1461
2,3,OUT,0,3,Bot,119.60,50.48,33.0,14.9,18.0,17.3,30.000,28.166,15.000,14.029,44.2046,28.0046,27.7908,silt,28.0046
2,3,OUT,0,4,Bot,118.40,50.19,31.5,14.9,18.0,17.1,28.500,26.666,15.000,13.957,46.8708,25.3211,27.8081,silt,25.3211
2,3,OUT,0,5,Bot,120.30,50.25,32.0,14.9,17.0,17.3,29.000,27.166,14.000,13.029,45.9392,28.1328,25.9280,silt,28.1328
2,3,OUT,12,1,Top,28.51,28.51,22.5,14.8,13.5,17.1,19.500,17.630,10.500,9.457,38.1636,28.6660,33.1704,silt,28.6660
2,3,OUT,12,2,Top,36.57,36.57,27.0,15.0,15.5,17.3,24.000,22.202,12.500,11.529,39.2904,29.1843,31.5253,silt,29.1843
2,3,OUT,12,3,Top,44.17,44.17,29.5,14.9,17.0,17.1,26.500,24.666,14.000,12.957,44.1577,26.5082,29.3341,silt,26.5082
2,3,OUT,12,4,Top,39.86,39.86,25.5,14.9,14.5,17.1,22.500,20.666,11.500,10.457,48.1547,25.6113,26.2340,silt,25.6113
2,3,OUT,12,5,Top,28.67,28.67,22.5,14.9,14.0,17.0,19.500,17.666,11.000,9.921,38.3832,27.0130,34.6038,silt,27.0130
2,3,OUT,12,1,Bot,134.40,50.13,31.5,15.0,18.5,17.1,28.500,26.702,15.500,14.457,46.7355,24.4258,28.8388,silt,24.4258
2,3,OUT,12,2,Bot,113.50,50.05,35.0,15.1,20.0,17.2,32.000,30.237,17.000,15.993,39.5855,28.4608,31.9537,silt,28.4608
2,3,OUT,12,3,Bot,110.30,50.26,32.5,15.1,18.5,17.2,29.500,27.737,15.500,14.493,44.8120,26.3522,28.8357,silt,26.3522
2,3,OUT,12,4,Bot,108.50,50.66,35.0,15.1,21.0,17.1,32.000,30.237,18.000,16.957,40.3129,26.2152,33.4719,silt,26.2152
2,3,OUT,12,5,Bot,102.00,50.18,34.5,15.1,18.5,17.2,31.500,29.737,15.500,14.493,40.7384,30.3799,28.8817,silt,30.3799
2,3,OUT,19,1,Top,50.29,50.29,29.0,13.3,15.0,16.5,25.500,23.090,11.500,10.241,54.0863,25.5497,20.3640,silt,25.5497
2,3,OUT,19,2,Top,46.65,46.65,30.5,13.4,16.0,16.7,27.000,24.626,12.500,11.313,47.2112,28.5380,24.2508,silt,28.5380
2,3,OUT,19,3,Top,41.78,41.78,29.5,13.5,16.0,16.6,26.000,23.662,12.500,11.277,43.3654,29.6432,26.9914,silt,29.6432
2,3,OUT,19,4,Top,48.30,48.30,30.5,12.9,16.0,16.6,27.000,24.446,12.500,11.277,49.3869,27.2652,23.3479,silt,27.2652
2,3,OUT,19,5,Top,37.66,37.66,27.5,12.8,16.0,16.4,24.000,21.410,12.500,11.205,43.1488,27.0979,29.7533,silt,27.0979
2,3,OUT,19,1,Bot,103.80,50.15,35.5,12.8,20.0,16.2,32.000,29.410,16.500,15.133,41.3556,28.4686,30.1758,silt,28.4686
2,3,OUT,19,2,Bot,105.30,50.30,36.0,12.8,19.0,16.3,32.500,29.910,15.500,14.169,40.5365,31.2943,28.1692,silt,31.2943
2,3,OUT,19,3,Bot,79.10,50.40,38.0,12.8,20.5,16.3,34.500,31.910,17.000,15.669,36.6862,32.2243,31.0895,silt,32.2243
2,3,OUT,19,4,Bot,123.40,50.25,31.0,12.8,17.0,16.1,27.500,24.910,13.500,12.097,50.4275,25.4985,24.0740,silt,25.4985
2,3,OUT,19,5,Bot,109.90,50.38,36.0,12.8,19.0,16.2,32.500,29.910,15.500,14.133,40.6309,31.3160,28.0531,silt,31.3160
2,3,OUT,27,1,Top,45.33,45.33,28.0,12.6,16.0,16.1,24.500,21.838,12.500,11.097,51.8239,23.6952,24.4809,silt,23.6952
2,3,OUT,27,2,Top,44.84,44.84,27.5,12.8,16.5,16.1,24.000,21.410,13.000,11.597,52.2521,21.8845,25.8634,silt,21.8845
2,3,OUT,27,3,Top,50.15,50.15,30.0,12.8,16.5,16.0,26.500,23.910,13.000,11.561,52.3227,24.6240,23.0532,silt,24.6240
2,3,OUT,27,4,Top,32.69,32.69,23.5,12.7,13.5,16.1,20.000,17.374,10.000,8.597,46.8517,26.8493,26.2991,silt,26.8493
2,3,OUT,27,5,Top,34.69,34.69,25.0,12.8,15.5,16.1,21.500,18.910,12.000,10.597,45.4882,23.9636,30.5482,silt,23.9636
2,3,OUT,27,1,Bot,105.00,50.21,37.5,12.9,20.0,16.1,34.000,31.446,16.500,15.097,37.3708,32.5612,30.0681,silt,32.5612
2,3,OUT,27,2,Bot,105.30,50.75,33.5,13.0,18.5,16.2,30.000,27.482,15.000,13.633,45.8481,27.2886,26.8633,silt,27.2886
2,3,OUT,27,3,Bot,118.20,50.28,35.5,13.0,21.0,16.2,32.000,29.482,17.500,16.133,41.3642,26.5492,32.0866,silt,26.5492
2,3,OUT,27,4,Bot,135.30,50.39,29.0,13.1,17.0,16.1,25.500,23.018,13.500,12.097,54.3202,21.6728,24.0071,silt,21.6728
2,3,OUT,27,5,Bot,121.40,50.66,35.0,13.5,21.0,16.3,31.500,29.162,17.500,16.169,42.4359,25.6471,31.9169,silt,25.6471
1,1,IN,0,1,Top,51.40,51.43,23.0,19.2,12.0,19.8,20.000,19.712,10.000,9.928,61.6717,19.0243,19.3040,clay,19.3040
1,1,IN,0,2,Top,61.60,50.29,23.0,19.2,14.0,19.8,20.000,19.712,12.000,11.928,60.8029,15.4786,23.7186,clay,23.7186
1,1,IN,0,3,Top,41.20,41.21,21.0,18.6,13.0,19.6,18.000,17.496,11.000,10.856,57.5433,16.1133,26.3434,clay,26.3434
1,1,IN,0,4,Top,56.00,50.34,25.0,18.6,14.0,19.6,22.000,21.496,12.000,11.856,57.2975,19.1504,23.5521,clay,23.5521
1,1,IN,0,5,Top,36.10,35.95,20.5,18.6,12.5,19.6,17.500,16.996,10.500,10.356,52.7221,18.4709,28.8070,clay,28.8070
1,1,IN,0,1,Bot,141.10,50.08,22.0,19.1,13.5,19.8,19.000,18.676,11.500,11.428,62.7071,14.4733,22.8196,clay,22.8196
1,1,IN,0,2,Bot,151.90,50.59,27.5,18.6,18.0,19.7,24.500,23.996,16.000,15.892,52.5669,16.0196,31.4135,clay,31.4135
1,1,IN,0,3,Bot,128.10,50.75,31.5,18.6,18.5,19.6,28.500,27.996,16.500,16.356,44.8346,22.9366,32.2288,clay,32.2288
1,1,IN,0,4,Bot,109.90,50.38,30.0,18.6,17.0,19.7,27.000,26.496,15.000,14.892,47.4069,23.0336,29.5595,clay,29.5595
1,1,IN,0,5,Bot,135.60,50.60,29.0,18.5,17.5,19.6,26.000,25.460,15.500,15.356,49.6829,19.9690,30.3481,clay,30.3481
1,1,IN,12,1,Top,42.20,42.17,22.5,18.6,14.0,19.6,19.500,18.996,12.000,11.856,54.9528,16.9322,28.1151,clay,28.1151
1,1,IN,12,2,Top,40.60,40.66,24.0,18.6,15.0,19.7,21.000,20.496,13.000,12.892,49.5907,18.7022,31.7071,clay,31.7071
1,1,IN,12,3,Top,41.10,41.02,27.0,18.6,16.0,19.6,24.000,23.496,14.000,13.856,42.7196,23.5015,33.7789,clay,33.7789
1,1,IN,12,4,Top,28.50,28.51,20.0,18.8,12.5,19.8,17.000,16.568,10.500,10.428,41.8858,21.5374,36.5769,clay,36.5769
1,1,IN,12,5,Top,28.90,28.74,22.5,18.7,14.5,19.7,19.500,19.032,12.500,12.392,33.7773,23.1047,43.1179,clay,43.1179
1,1,IN,12,1,Bot,118.70,50.32,26.5,18.5,15.5,19.6,23.500,22.960,13.500,13.356,54.3711,19.0865,26.5424,clay,26.5424
1,1,IN,12,2,Bot,123.10,50.28,32.5,18.6,18.5,19.7,29.500,28.996,16.500,16.392,42.3301,25.0683,32.6016,clay,32.6016
1,1,IN,12,3,Bot,77.40,50.65,28.5,18.7,20.0,19.7,25.500,25.032,18.000,17.892,50.5777,14.0973,35.3250,clay,35.3250
1,1,IN,12,4,Bot,145.10,50.47,27.0,18.7,16.5,19.7,24.000,23.532,14.500,14.392,53.3735,18.1104,28.5161,clay,28.5161
1,1,IN,12,5,Bot,143.60,50.33,34.0,18.8,18.5,19.8,31.000,30.568,16.500,16.428,39.2641,28.0952,32.6407,clay,32.6407
1,1,IN,19,1,Top,44.80,44.22,26.0,20.9,14.0,21.9,24.500,24.824,13.000,13.683,43.8631,25.1929,30.9440,clay,30.9440
1,1,IN,19,2,Top,36.90,37.01,21.0,20.8,13.0,21.8,19.500,19.788,12.000,12.647,46.5340,19.2929,34.1731,clay,34.1731
1,1,IN,19,3,Top,49.10,49.10,25.0,20.4,14.5,21.6,23.500,23.644,13.500,14.076,51.8455,19.4875,28.6670,clay,28.6670
1,1,IN,19,4,Top,48.40,48.25,25.0,20.3,14.5,21.6,23.500,23.608,13.500,14.076,51.0717,19.7562,29.1721,clay,29.1721
1,1,IN,19,5,Top,47.60,47.77,25.0,20.3,14.0,21.6,23.500,23.608,13.000,13.576,50.5801,21.0014,28.4185,clay,28.4185
1,1,IN,19,1,Bot,117.30,49.65,28.5,20.8,16.5,21.8,27.000,27.288,15.500,16.147,45.0398,22.4377,32.5226,clay,32.5226
1,1,IN,19,2,Bot,116.10,50.22,28.0,20.6,17.5,21.6,26.500,26.716,16.500,17.076,46.8024,19.1961,34.0014,clay,34.0014
1,1,IN,19,3,Bot,118.70,50.11,28.5,20.5,17.0,21.7,27.000,27.180,16.000,16.611,45.7596,21.0903,33.1500,clay,33.1500
1,1,IN,19,4,Bot,129.20,50.58,31.0,20.4,18.5,21.6,29.500,29.644,17.500,18.076,41.3921,22.8714,35.7365,clay,35.7365
1,1,IN,19,5,Bot,125.50,50.53,27.5,20.3,16.5,21.6,26.000,26.108,15.500,16.076,48.3319,19.8543,31.8138,clay,31.8138
1,1,IN,27,1,Top,38.30,38.17,23.5,20.4,13.5,21.6,22.000,22.144,12.500,13.076,41.9862,23.7578,34.2560,clay,34.2560
1,1,IN,27,2,Top,45.80,45.86,26.5,20.5,16.0,21.6,25.000,25.180,15.000,15.576,45.0941,20.9427,33.9632,clay,33.9632
1,1,IN,27,3,Top,49.60,49.55,22.5,20.6,12.0,21.6,21.000,21.216,11.000,11.576,57.1830,19.4557,23.3613,clay,23.3613
1,1,IN,27,4,Top,43.20,42.92,24.5,20.6,14.0,21.8,23.000,23.216,13.000,13.647,45.9091,22.2935,31.7974,clay,31.7974
1,1,IN,27,5,Top,39.30,39.45,24.0,20.6,13.0,21.7,22.500,22.716,12.000,12.611,42.4187,25.6130,31.9683,clay,31.9683
1,1,IN,27,1,Bot,141.80,50.44,27.0,20.6,16.5,21.6,25.500,25.716,15.500,16.076,49.0170,19.1124,31.8706,clay,31.8706
1,1,IN,27,2,Bot,121.20,50.02,30.0,20.5,18.5,21.7,28.500,28.680,17.500,18.111,42.6632,21.1283,36.2085,clay,36.2085
1,1,IN,27,3,Bot,137.50,50.23,27.0,20.5,13.5,21.7,25.500,25.680,12.500,13.111,48.8755,25.0216,26.1029,clay,26.1029
1,1,IN,27,4,Bot,126.40,50.43,26.0,20.6,16.5,21.6,24.500,24.716,15.500,16.076,50.9898,17.1333,31.8769,clay,31.8769
1,1,IN,27,5,Bot,114.70,50.14,29.5,20.8,17.0,21.8,28.000,28.288,16.000,16.647,43.5824,23.2156,33.2020,clay,33.2020
1,1,OUT,0,1,Top,37.00,37.06,19.0,21.2,9.5,21.9,16.000,16.432,5.500,6.183,55.6621,27.6530,16.6849,clay,16.6849
1,1,OUT,0,2,Top,43.50,43.61,21.0,21.3,10.0,21.9,18.000,18.468,6.000,6.683,57.6528,27.0217,15.3255,clay,15.3255
1,1,OUT,0,3,Top,30.80,30.84,16.5,21.3,9.5,22.0,13.500,13.968,5.500,6.219,54.7094,25.1239,20.1667,clay,20.1667
1,1,OUT,0,4,Top,48.90,48.94,29.5,21.2,13.5,21.9,26.500,26.932,9.500,10.183,44.9701,34.2219,20.8080,clay,20.8080
1,1,OUT,0,5,Top,31.30,31.41,19.5,21.0,9.5,21.8,16.500,16.860,5.500,6.147,46.3238,34.1046,19.5717,clay,19.5717
1,1,OUT,0,1,Bot,104.10,50.10,26.5,21.0,14.5,21.8,23.500,23.860,10.500,11.147,52.3758,25.3737,22.2504,clay,22.2504
1,1,OUT,0,2,Bot,116.00,50.06,29.0,21.0,15.0,21.8,26.000,26.360,11.000,11.647,47.3438,29.3892,23.2670,clay,23.2670
1,1,OUT,0,3,Bot,119.30,50.20,26.0,21.0,14.5,21.8,23.000,23.360,10.500,11.147,53.4667,24.3272,22.2061,clay,22.2061
1,1,OUT,0,4,Bot,103.00,50.05,28.5,21.0,15.5,21.9,25.500,25.860,11.500,12.183,48.3323,27.3252,24.3425,clay,24.3425
1,1,OUT,0,5,Bot,124.50,50.10,29.0,21.0,15.0,21.8,26.000,26.360,11.000,11.647,47.3858,29.3657,23.2484,clay,23.2484
1,1,OUT,12,1,Top,43.30,43.38,23.0,21.0,11.0,21.9,20.000,20.360,7.000,7.683,53.0666,29.2215,17.7119,clay,17.7119
1,1,OUT,12,2,Top,39.60,39.68,18.5,21.0,10.0,21.8,15.500,15.860,6.000,6.647,60.0310,23.2163,16.7527,clay,16.7527
1,1,OUT,12,3,Top,41.80,41.76,21.5,21.1,11.0,21.9,18.500,18.896,7.000,7.683,54.7517,26.8492,18.3990,clay,18.3990
1,1,OUT,12,4,Top,41.20,41.29,20.0,21.0,10.0,21.8,17.000,17.360,6.000,6.647,57.9566,25.9439,16.0994,clay,16.0994
1,1,OUT,12,5,Top,41.60,41.72,22.0,21.1,11.0,21.9,19.000,19.396,7.000,7.683,53.5099,28.0734,18.4167,clay,18.4167
1,1,OUT,12,1,Bot,123.50,50.02,22.0,21.1,12.0,21.9,19.000,19.396,8.000,8.683,61.2242,21.4159,17.3599,clay,17.3599
1,1,OUT,12,2,Bot,133.80,50.20,23.5,21.1,12.0,21.8,20.500,20.896,8.000,8.647,58.3752,24.3988,17.2260,clay,17.2260
1,1,OUT,12,3,Bot,139.10,50.02,26.0,21.0,14.5,21.8,23.000,23.360,10.500,11.147,53.2993,24.4147,22.2860,clay,22.2860
1,1,OUT,12,4,Bot,138.10,50.21,24.5,21.2,13.0,21.8,21.500,21.932,9.000,9.647,56.3202,24.4656,19.2142,clay,19.2142
1,1,OUT,12,5,Bot,124.70,50.10,29.0,21.2,15.5,22.0,26.000,26.432,11.500,12.219,47.2422,28.3677,24.3900,clay,24.3900
1,1,OUT,19,1,Top,37.50,37.51,25.5,19.3,13.5,20.6,23.000,22.748,11.500,11.716,39.3543,29.4119,31.2339,clay,31.2339
1,1,OUT,19,2,Top,44.60,44.57,26.0,19.4,13.5,20.6,23.500,23.284,11.500,11.716,47.7582,25.9555,26.2863,clay,26.2863
1,1,OUT,19,3,Top,42.00,41.99,23.0,19.5,13.0,20.6,20.500,20.320,11.000,11.216,51.6072,21.6821,26.7107,clay,26.7107
1,1,OUT,19,4,Top,49.00,49.03,26.5,18.9,15.0,20.4,24.000,23.604,13.000,13.144,51.8574,21.3348,26.8078,clay,26.8078
1,1,OUT,19,5,Top,45.90,45.86,24.5,18.8,14.0,20.4,22.000,21.568,12.000,12.144,52.9691,20.5505,26.4803,clay,26.4803
1,1,OUT,19,1,Bot,133.10,50.59,30.5,18.8,17.0,20.5,28.000,27.568,15.000,15.180,45.5063,24.4881,30.0056,clay,30.0056
1,1,OUT,19,2,Bot,103.10,50.35,33.5,18.8,19.5,20.5,31.000,30.568,17.500,17.680,39.2883,25.5978,35.1139,clay,35.1139
1,1,OUT,19,3,Bot,114.40,50.18,32.0,18.8,17.0,20.4,29.500,29.068,15.000,15.144,42.0718,27.7491,30.1791,clay,30.1791
1,1,OUT,19,4,Bot,126.30,50.33,28.5,18.7,16.0,20.3,26.000,25.532,14.000,14.108,49.2700,22.6991,28.0308,clay,28.0308
1,1,OUT,19,5,Bot,129.40,50.70,31.0,18.6,18.0,20.3,28.500,27.996,16.000,16.108,44.7802,23.4487,31.7710,clay,31.7710
1,1,OUT,27,1,Top,46.60,46.58,22.5,18.8,15.0,20.4,20.000,19.568,13.000,13.144,57.9898,13.7924,28.2179,clay,28.2179
1,1,OUT,27,2,Top,39.30,39.33,22.5,18.8,14.0,20.4,20.000,19.568,12.000,12.144,50.2457,18.8774,30.8769,clay,30.8769
1,1,OUT,27,3,Top,35.80,35.82,22.0,18.8,13.0,20.5,19.500,19.068,11.000,11.180,46.7662,22.0226,31.2112,clay,31.2112
1,1,OUT,27,4,Top,37.60,37.60,24.0,18.8,13.5,20.4,21.500,21.068,11.500,11.644,43.9671,25.0651,30.9678,clay,30.9678
1,1,OUT,27,5,Top,45.60,45.57,24.0,18.9,14.0,20.5,21.500,21.104,12.000,12.180,53.6881,19.5841,26.7278,clay,26.7278
1,1,OUT,27,1,Bot,112.30,50.25,34.0,19.0,19.0,20.4,31.500,31.140,17.000,17.144,38.0293,27.8536,34.1172,clay,34.1172
1,1,OUT,27,2,Bot,122.50,50.12,34.5,19.0,19.0,20.5,32.000,31.640,17.000,17.180,36.8709,28.8517,34.2774,clay,34.2774
1,1,OUT,27,3,Bot,109.50,50.04,31.5,19.1,18.5,20.6,29.000,28.676,16.500,16.716,42.6933,23.9018,33.4049,clay,33.4049
1,1,OUT,27,4,Bot,125.80,50.05,32.0,19.1,17.0,20.5,29.500,29.176,15.000,15.180,41.7058,27.9649,30.3294,clay,30.3294
1,1,OUT,27,5,Bot,124.70,50.10,26.0,19.3,16.0,20.6,23.500,23.248,14.000,14.216,53.5964,18.0287,28.3749,clay,28.3749
1,2,IN,0,1,Top,30.17,30.17,17.5,22.1,10.5,22.1,16.000,16.755,8.500,9.255,44.4635,24.8591,30.6774,clay,30.6774
1,2,IN,0,2,Top,35.32,35.32,19.5,22.2,12.0,22.1,18.000,18.791,10.000,10.755,46.7969,22.7519,30.4512,clay,30.4512
1,2,IN,0,3,Top,40.44,40.44,17.0,22.1,11.0,22.1,15.500,16.255,9.000,9.755,59.8037,16.0732,24.1231,clay,24.1231
1,2,IN,0,4,Top,35.85,35.85,21.5,22.1,13.0,22.1,20.000,20.755,11.000,11.755,42.1050,25.1046,32.7904,clay,32.7904
1,2,IN,0,5,Top,47.02,47.02,21.0,22.1,12.0,22.1,19.500,20.255,10.000,10.755,56.9218,20.2042,22.8740,clay,22.8740
1,2,IN,0,1,Bot,129.80,50.27,30.5,22.1,17.0,22.1,29.000,29.755,15.000,15.755,40.8089,27.8496,31.3415,clay,31.3415
1,2,IN,0,2,Bot,134.20,50.03,24.0,21.9,14.0,22.1,22.500,23.183,12.000,12.755,53.6609,20.8436,25.4954,clay,25.4954
1,2,IN,0,3,Bot,132.40,50.17,29.5,22.0,17.0,22.1,28.000,28.719,15.000,15.755,42.7558,25.8402,31.4040,clay,31.4040
1,2,IN,0,4,Bot,126.20,50.06,29.5,22.0,17.0,22.0,28.000,28.719,15.000,15.719,42.6300,25.9688,31.4011,clay,31.4011
1,2,IN,0,5,Bot,120.70,50.13,28.0,22.0,15.0,22.0,26.500,27.219,13.000,13.719,45.7024,26.9300,27.3676,clay,27.3676
1,2,IN,12,1,Top,41.63,41.63,26.0,22.0,14.5,22.0,24.500,25.219,12.500,13.219,39.4201,28.8254,31.7545,clay,31.7545
1,2,IN,12,2,Top,33.55,33.55,23.5,22.0,14.5,22.0,22.000,22.719,12.500,13.219,32.2820,28.3159,39.4021,clay,39.4021
1,2,IN,12,3,Top,35.41,35.41,23.0,22.1,15.0,22.1,21.500,22.255,13.000,13.755,37.1495,24.0045,38.8460,clay,38.8460
1,2,IN,12,4,Top,31.66,31.66,19.5,22.2,12.0,22.1,18.000,18.791,10.000,10.755,40.6464,25.3821,33.9715,clay,33.9715
1,2,IN,12,5,Top,31.14,31.14,20.0,22.2,13.0,22.1,18.500,19.291,11.000,11.755,38.0496,24.2003,37.7501,clay,37.7501
1,2,IN,12,1,Bot,107.30,50.28,31.0,22.1,17.0,22.1,29.500,30.255,15.000,15.755,39.8262,28.8385,31.3353,clay,31.3353
1,2,IN,12,2,Bot,132.90,50.27,28.0,22.2,17.0,22.1,26.500,27.291,15.000,15.755,45.7105,22.9480,31.3415,clay,31.3415
1,2,IN,12,3,Bot,135.20,50.29,25.0,22.2,15.5,22.1,23.500,24.291,13.500,14.255,51.6975,19.9562,28.3463,clay,28.3463
1,2,IN,12,4,Bot,125.90,50.65,29.5,22.0,17.0,22.0,28.000,28.719,15.000,15.719,43.2983,25.6663,31.0353,clay,31.0353
1,2,IN,12,5,Bot,139.50,50.05,28.0,21.9,18.0,22.0,26.500,27.183,16.000,16.719,45.6875,20.9072,33.4054,clay,33.4054
